Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$37.00,113,"$4,181.00","$1,840.00",44%,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Street Footwear,$39.00,124,"$4,836.00","$1,838.00",38%,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$38.00,78,"$2,964.00","$1,334.00",45%,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Apparel,$41.00,45,"$1,845.00",$756.00,41%,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Apparel,$40.00,112,"$4,480.00","$1,299.00",29%,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00,179,"$6,623.00","$2,848.00",43%,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$40.00,111,"$4,440.00","$1,865.00",42%,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,$36.00,113,"$4,068.00","$1,505.00",37%,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$40.00,96,"$3,840.00","$1,728.00",45%,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,$38.00,56,"$2,128.00",$894.00,42%,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,$56.00,112,"$6,272.00","$1,756.00",28%,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00,187,"$6,919.00","$3,183.00",46%,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$36.00,136,"$4,896.00","$2,203.00",45%,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Street Footwear,$40.00,145,"$5,800.00","$2,262.00",39%,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$34.00,114,"$3,876.00","$1,667.00",43%,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Apparel,$39.00,74,"$2,886.00","$1,212.00",42%,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Apparel,$53.00,124,"$6,572.00","$2,037.00",31%,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Street Footwear,$35.00,203,"$7,105.00","$3,055.00",43%,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$41.00,163,"$6,683.00","$2,941.00",44%,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Street Footwear,$39.00,158,"$6,162.00","$2,342.00",38%,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$33.00,132,"$4,356.00","$1,873.00",43%,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Apparel,$42.00,94,"$3,948.00","$1,540.00",39%,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Apparel,$53.00,190,"$10,070.00","$3,222.00",32%,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00,218,"$8,066.00","$3,710.00",46%,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$37.00,173,"$6,401.00","$2,944.00",46%,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Street Footwear,$41.00,184,"$7,544.00","$3,093.00",41%,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$39.00,128,"$4,992.00","$2,246.00",45%,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Apparel,$39.00,162,"$6,318.00","$2,401.00",38%,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Apparel,$51.00,157,"$8,007.00","$2,322.00",29%,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Street Footwear,$39.00,209,"$8,151.00","$3,749.00",46%,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$44.00,200,"$8,800.00","$3,696.00",42%,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Street Footwear,$42.00,150,"$6,300.00","$2,646.00",42%,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$42.00,149,"$6,258.00","$2,816.00",45%,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Apparel,$51.00,140,"$7,140.00","$2,785.00",39%,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Apparel,$50.00,128,"$6,400.00","$1,856.00",29%,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Street Footwear,$31.00,204,"$6,324.00","$2,909.00",46%,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$38.00,198,"$7,524.00","$3,311.00",44%,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Street Footwear,$32.00,135,"$4,320.00","$1,598.00",37%,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$35.00,120,"$4,200.00","$1,932.00",46%,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Apparel,$36.00,132,"$4,752.00","$1,758.00",37%,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Apparel,$46.00,135,"$6,210.00","$1,863.00",30%,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Street Footwear,$34.00,173,"$5,882.00","$2,706.00",46%,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$34.00,173,"$5,882.00","$2,470.00",42%,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Street Footwear,$32.00,123,"$3,936.00","$1,496.00",38%,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$32.00,114,"$3,648.00","$1,605.00",44%,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Apparel,$41.00,102,"$4,182.00","$1,673.00",40%,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Apparel,$46.00,109,"$5,014.00","$1,554.00",31%,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Street Footwear,$36.00,173,"$6,228.00","$2,616.00",42%,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$40.00,184,"$7,360.00","$3,238.00",44%,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Street Footwear,$39.00,145,"$5,655.00","$2,262.00",40%,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$37.00,140,"$5,180.00","$2,383.00",46%,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Apparel,$47.00,119,"$5,593.00","$2,125.00",38%,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Apparel,$46.00,157,"$7,222.00","$2,094.00",29%,Outlet
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Street Footwear,$42.00,209,"$8,778.00","$4,126.00",47%,Outlet
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$39.00,223,"$8,697.00","$4,088.00",47%,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Street Footwear,$36.00,147,"$5,292.00","$2,223.00",42%,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$40.00,143,"$5,720.00","$2,460.00",43%,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Apparel,$44.00,120,"$5,280.00","$2,006.00",38%,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Apparel,$47.00,160,"$7,520.00","$2,256.00",30%,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Street Footwear,$26.00,349,"$9,074.00","$4,265.00",47%,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$30.00,256,"$7,680.00","$3,072.00",40%,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Street Footwear,$24.00,264,"$6,336.00","$2,028.00",32%,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$25.00,209,"$5,225.00","$1,829.00",35%,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Apparel,$35.00,247,"$8,645.00","$3,372.00",39%,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Apparel,$30.00,281,"$8,430.00","$4,468.00",53%,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Street Footwear,$31.00,376,"$11,656.00","$5,595.00",48%,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$27.00,247,"$6,669.00","$2,534.00",38%,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Women's Street Footwear,$21.00,248,"$5,208.00","$1,562.00",30%,Outlet
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Women's Athletic Footwear,$19.00,98,"$1,862.00",$857.00,46%,Outlet
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Men's Apparel,$26.00,136,"$3,536.00","$1,379.00",39%,Outlet
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Women's Apparel,$20.00,160,"$3,200.00","$1,824.00",57%,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Street Footwear,$20.00,223,"$4,460.00","$2,052.00",46%,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Athletic Footwear,$20.00,128,"$2,560.00",$998.00,39%,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Women's Street Footwear,$11.00,136,"$1,496.00",$703.00,47%,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Women's Athletic Footwear,$15.00,85,"$1,275.00",$574.00,45%,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Apparel,$25.00,104,"$2,600.00",$962.00,37%,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Women's Apparel,$17.00,136,"$2,312.00","$1,248.00",54%,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Street Footwear,$19.00,223,"$4,237.00","$1,864.00",44%,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Athletic Footwear,$20.00,116,"$2,320.00",$928.00,40%,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Women's Street Footwear,$11.00,124,"$1,364.00",$614.00,45%,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Women's Athletic Footwear,$16.00,96,"$1,536.00",$660.00,43%,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Apparel,$30.00,98,"$2,940.00","$1,176.00",40%,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Women's Apparel,$22.00,147,"$3,234.00","$1,714.00",53%,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Street Footwear,$27.00,238,"$6,426.00","$2,699.00",42%,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Athletic Footwear,$28.00,140,"$3,920.00","$1,607.00",41%,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Women's Street Footwear,$26.00,136,"$3,536.00","$1,520.00",43%,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Women's Athletic Footwear,$24.00,116,"$2,784.00","$1,281.00",46%,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Apparel,$34.00,132,"$4,488.00","$1,795.00",40%,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Women's Apparel,$35.00,150,"$5,250.00","$2,940.00",56%,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Men's Street Footwear,$31.00,263,"$8,153.00","$3,587.00",44%,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Men's Athletic Footwear,$29.00,150,"$4,350.00","$1,697.00",39%,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Women's Street Footwear,$33.00,157,"$5,181.00","$2,383.00",46%,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Women's Athletic Footwear,$34.00,149,"$5,066.00","$2,178.00",43%,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Men's Apparel,$47.00,135,"$6,345.00","$2,411.00",38%,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Women's Apparel,$51.00,219,"$11,169.00","$5,920.00",53%,Outlet
Foot Locker,1185732,2021-07-16,South,Mississippi,Jackson,Men's Street Footwear,$47.00,289,"$13,583.00","$6,248.00",46%,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Men's Athletic Footwear,$42.00,192,"$8,064.00","$3,064.00",38%,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Street Footwear,$37.00,168,"$6,216.00","$2,611.00",42%,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,$33.00,143,"$4,719.00","$2,029.00",43%,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Men's Apparel,$46.00,150,"$6,900.00","$2,553.00",37%,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Apparel,$49.00,209,"$10,241.00","$5,428.00",53%,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Men's Street Footwear,$41.00,256,"$10,496.00","$4,723.00",45%,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Men's Athletic Footwear,$44.00,198,"$8,712.00","$3,572.00",41%,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Street Footwear,$37.00,179,"$6,623.00","$2,914.00",44%,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,$32.00,147,"$4,704.00","$1,976.00",42%,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Men's Apparel,$35.00,158,"$5,530.00","$2,323.00",42%,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Apparel,$42.00,206,"$8,652.00","$4,759.00",55%,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Street Footwear,$40.00,232,"$9,280.00","$4,083.00",44%,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Athletic Footwear,$33.00,158,"$5,214.00","$2,138.00",41%,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Street Footwear,$15.00,145,"$2,175.00","$1,022.00",47%,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,$16.00,120,"$1,920.00",$864.00,45%,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Apparel,$22.00,132,"$2,904.00","$1,104.00",38%,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Apparel,$26.00,160,"$4,160.00","$2,330.00",56%,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Street Footwear,$24.00,216,"$5,184.00","$2,385.00",46%,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Athletic Footwear,$17.00,165,"$2,805.00","$1,038.00",37%,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Street Footwear,$19.00,120,"$2,280.00","$1,072.00",47%,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,$20.00,109,"$2,180.00",$981.00,45%,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Apparel,$25.00,105,"$2,625.00","$1,103.00",42%,Outlet
Sports Direct,1185732,2021-10-18,South,Mississippi,Jackson,Women's Apparel,$27.00,162,"$4,374.00","$2,362.00",54%,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Street Footwear,$22.00,206,"$4,532.00","$1,994.00",44%,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Athletic Footwear,$15.00,153,"$2,295.00",$872.00,38%,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Street Footwear,$22.00,119,"$2,618.00","$1,100.00",42%,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,$43.00,153,"$6,579.00","$2,895.00",44%,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Apparel,$59.00,132,"$7,788.00","$3,115.00",40%,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Apparel,$51.00,168,"$8,568.00","$4,884.00",57%,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Street Footwear,$48.00,256,"$12,288.00","$5,775.00",47%,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Athletic Footwear,$44.00,201,"$8,844.00","$3,272.00",37%,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Street Footwear,$43.00,158,"$6,794.00","$3,057.00",45%,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,$41.00,143,"$5,863.00","$2,756.00",47%,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Apparel,$54.00,157,"$8,478.00","$3,222.00",38%,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Apparel,$53.00,178,"$9,434.00","$5,189.00",55%,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,$17.00,215,"$3,655.00","$1,608.00",44%,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,$18.00,135,"$2,430.00",$972.00,40%,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Street Footwear,$11.00,140,"$1,540.00",$678.00,44%,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Athletic Footwear,$13.00,102,"$1,326.00",$623.00,47%,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Apparel,$26.00,123,"$3,198.00","$1,215.00",38%,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Apparel,$18.00,158,"$2,844.00","$1,223.00",43%,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,$17.00,210,"$3,570.00","$1,607.00",45%,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Athletic Footwear,$17.00,112,"$1,904.00",$743.00,39%,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Women's Street Footwear,$11.00,136,"$1,496.00",$628.00,42%,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00,78,"$1,170.00",$550.00,47%,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,$23.00,111,"$2,553.00",$945.00,37%,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,$16.00,145,"$2,320.00",$974.00,42%,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,$15.00,206,"$3,090.00","$1,452.00",47%,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,$14.00,107,"$1,498.00",$554.00,37%,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,$8.00,112,$896.00,$403.00,45%,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00,70,"$1,050.00",$494.00,47%,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,$24.00,88,"$2,112.00",$845.00,40%,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,$20.00,112,"$2,240.00","$1,030.00",46%,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,$19.00,204,"$3,876.00","$1,744.00",45%,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,$20.00,102,"$2,040.00",$816.00,40%,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,$11.00,96,"$1,056.00",$496.00,47%,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,$13.00,77,"$1,001.00",$470.00,47%,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,$31.00,75,"$2,325.00",$860.00,37%,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,$24.00,120,"$2,880.00","$1,267.00",44%,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,$26.00,228,"$5,928.00","$2,727.00",46%,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,$28.00,116,"$3,248.00","$1,364.00",42%,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,$27.00,119,"$3,213.00","$1,414.00",44%,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,$24.00,90,"$2,160.00","$1,015.00",47%,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,$32.00,111,"$3,552.00","$1,385.00",39%,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,$33.00,145,"$4,785.00","$2,249.00",47%,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,$28.00,236,"$6,608.00","$2,908.00",44%,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Athletic Footwear,$25.00,149,"$3,725.00","$1,453.00",39%,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Street Footwear,$28.00,124,"$3,472.00","$1,562.00",45%,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Athletic Footwear,$29.00,124,"$3,596.00","$1,582.00",44%,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Apparel,$37.00,116,"$4,292.00","$1,674.00",39%,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Apparel,$48.00,165,"$7,920.00","$3,406.00",43%,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Street Footwear,$39.00,271,"$10,569.00","$4,439.00",42%,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Athletic Footwear,$36.00,163,"$5,868.00","$2,171.00",37%,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Street Footwear,$32.00,140,"$4,480.00","$1,971.00",44%,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,$35.00,120,"$4,200.00","$1,806.00",43%,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Apparel,$40.00,149,"$5,960.00","$2,384.00",40%,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Apparel,$50.00,198,"$9,900.00","$4,554.00",46%,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Street Footwear,$43.00,233,"$10,019.00","$4,509.00",45%,Outlet
